대표식품 코드,대표 식품명,관련현대병증,처방 (현대어)
100660,꿀팥죽,유정,오미자고
100660,꿀팥죽,설사,질경이
100660,꿀팥죽,급성 전염질환,팥
100660,꿀팥죽,비만;과체중,팥
100660,꿀팥죽,부종,팥
100660,꿀팥죽,이질,팥
100660,꿀팥죽,식욕부진,비전삼선고
100661,꿀편,기생충,참기름
100661,꿀편,농혈적 이질,꿀
100661,꿀편,이질,무
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,꿀
100661,꿀편,토혈,연심산
100661,꿀편,토혈;비출혈,우즙산
100661,꿀편,몽정,오미자고
100661,꿀편,토혈,오신탕
100661,꿀편,혈뇨,강밀탕
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100661,꿀편,기생충,참기름
100661,꿀편,유정,오미자고
100661,꿀편,설사,질경이
100661,꿀편,농양,참기름
100661,꿀편,농양,참기름
100661,꿀편,등쪽 종기증,참기름
100661,꿀편,변비,삼인죽
100661,꿀편,전신쇠약;영양실조;저체중,잣
100661,꿀편,이질,팥
100661,꿀편,식욕부진,비전삼선고
100661,꿀편,노화방지,연꽃씨죽
100661,꿀편,농혈적 이질,꿀
100661,꿀편,이질,무
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,꿀
100661,꿀편,토혈;비출혈,우즙산
100661,꿀편,몽정,오미자고
100661,꿀편,토혈,오신탕
100661,꿀편,혈뇨,강밀탕
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100661,꿀편,유정,오미자고
100661,꿀편,설사,질경이
100661,꿀편,전신쇠약;영양실조;저체중,잣
100661,꿀편,이질,팥
100661,꿀편,식욕부진,비전삼선고
100661,꿀편,전신쇠약;영양실조;저체중,잣
100661,꿀편,농혈적 이질,꿀
100661,꿀편,이질,무
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,꿀
100661,꿀편,설사,개간
100661,꿀편,변비;소변량 감소;배뇨곤란,쇠비름
100661,꿀편,토혈;비출혈,우즙산
100661,꿀편,몽정,오미자고
100661,꿀편,토혈,오신탕
100661,꿀편,혈뇨,강밀탕
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100661,꿀편,유정,오미자고
100661,꿀편,설사,개간
100661,꿀편,설사,질경이
100661,꿀편,복통,개간
100661,꿀편,이질,파
100661,꿀편,이질,팥
100661,꿀편,이질,파
100661,꿀편,이질,산부추
100661,꿀편,식욕부진,비전삼선고
100661,꿀편,농혈적 이질,꿀
100661,꿀편,이질,무
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,꿀
100661,꿀편,토혈;비출혈,우즙산
100661,꿀편,몽정,오미자고
100661,꿀편,토혈,오신탕
100661,꿀편,혈뇨,강밀탕
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100661,꿀편,유정,오미자고
100661,꿀편,설사,질경이
100661,꿀편,전신쇠약;영양실조;저체중,잣
100661,꿀편,이질,팥
100661,꿀편,식욕부진,비전삼선고
100661,꿀편,기생충,참기름
100661,꿀편,농혈적 이질,꿀
100661,꿀편,이질,무
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,꿀
100661,꿀편,토혈,연심산
100661,꿀편,토혈;비출혈,우즙산
100661,꿀편,몽정,오미자고
100661,꿀편,토혈,오신탕
100661,꿀편,혈뇨,강밀탕
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,이질,달걀
100661,꿀편,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100661,꿀편,기생충,참기름
100661,꿀편,유정,오미자고
100661,꿀편,설사,질경이
100661,꿀편,농양,참기름
100661,꿀편,농양,참기름
100661,꿀편,등쪽 종기증,참기름
100661,꿀편,변비,삼인죽
100661,꿀편,전신쇠약;영양실조;저체중,잣
100661,꿀편,이질,팥
100661,꿀편,식욕부진,비전삼선고
100661,꿀편,노화방지,연꽃씨죽
100662,꿀황랍,농혈적 이질,꿀
100662,꿀황랍,이질,무
100662,꿀황랍,이질,달걀
100662,꿀황랍,이질,달걀
100662,꿀황랍,이질,달걀
100662,꿀황랍,이질,꿀
100662,꿀황랍,토혈;비출혈,우즙산
100662,꿀황랍,몽정,오미자고
100662,꿀황랍,토혈,오신탕
100662,꿀황랍,혈뇨,강밀탕
100662,꿀황랍,이질,달걀
100662,꿀황랍,이질,달걀
100662,꿀황랍,이질,달걀
100662,꿀황랍,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100662,꿀황랍,유정,오미자고
100662,꿀황랍,설사,질경이
100662,꿀황랍,이질,팥
100662,꿀황랍,식욕부진,비전삼선고
100663,꿩,기생충,참기름
100663,꿩,자궁 출혈,후박전
100663,꿩,이질,달걀
100663,꿩,이질,달걀
100663,꿩,이질,달걀
100663,꿩,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100663,꿩,편마비;폐결핵;장내기생충질환;간질,도창법
100663,꿩,감기초기,파
100663,꿩,감기;두통,파
100663,꿩,이질,생강
100663,꿩,변비;소변량 감소;배뇨곤란,매실
100663,꿩,인두염,달걀
100663,꿩,혈뇨,강밀탕
100663,꿩,이질,달걀
100663,꿩,이질,달걀
100663,꿩,이질,달걀
100663,꿩,기생충,참기름
100663,꿩,구역,산부추죽
100663,꿩,농양,참기름
100663,꿩,농양,참기름
100663,꿩,등쪽 종기증,참기름
100663,꿩,후각 상실증,양폐산
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100663,꿩,이질,파
100663,꿩,이질,파
100663,꿩,이질,생강
100663,꿩,발열,파
100663,꿩,발열,파
100663,꿩,인두염,달걀
100663,꿩,두통,파
100663,꿩,항문출혈,후박전
100663,꿩,자궁 출혈,후박전
100663,꿩,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100663,꿩,감기초기,파
100663,꿩,감기;두통,파
100663,꿩,이질,생강
100663,꿩,변비;소변량 감소;배뇨곤란,매실
100663,꿩,혈뇨,강밀탕
100663,꿩,후각 상실증,양폐산
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100663,꿩,이질,파
100663,꿩,이질,파
100663,꿩,이질,생강
100663,꿩,발열,파
100663,꿩,발열,파
100663,꿩,두통,파
100663,꿩,항문출혈,후박전
100663,꿩,감기초기,파
100663,꿩,감기;두통,파
100663,꿩,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100663,꿩,이질,파
100663,꿩,이질,파
100663,꿩,발열,파
100663,꿩,발열,파
100663,꿩,두통,파
100664,꿩옼蝸�,전신쇠약;식욕부진;영양실조;저체중,돼지간
100664,꿩옼蝸�,색땀증,율초즙방
100664,꿩옼蝸�,전신쇠약;영양실조;저체중,잣
100664,꿩옼蝸�,기생충,참기름
100664,꿩옼蝸�,자궁 출혈,후박전
100664,꿩옼蝸�,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100664,꿩옼蝸�,감기초기,파
100664,꿩옼蝸�,이질,생강
100664,꿩옼蝸�,변비;소변량 감소;배뇨곤란,매실
100664,꿩옼蝸�,혈뇨,강밀탕
100664,꿩옼蝸�,기생충,참기름
100664,꿩옼蝸�,농양,참기름
100664,꿩옼蝸�,농양,참기름
100664,꿩옼蝸�,등쪽 종기증,참기름
100664,꿩옼蝸�,후각 상실증,양폐산
100664,꿩옼蝸�,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100664,꿩옼蝸�,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100664,꿩옼蝸�,이질,생강
100664,꿩옼蝸�,발열,파
100664,꿩옼蝸�,발열,파
100664,꿩옼蝸�,두통,파
100664,꿩옼蝸�,항문출혈,후박전
100664,꿩옼蝸�,후두염; 발성장애,배
100664,꿩옼蝸�,후두염; 발성장애,배
100664,꿩옼蝸�,전신쇠약;식욕부진;영양실조;저체중,돼지간
100664,꿩옼蝸�,색땀증,율초즙방
100664,꿩옼蝸�,요통,돼지콩팥
100664,꿩옼蝸�,전신쇠약;영양실조;저체중,잣
100664,꿩옼蝸�,식욕부진,비전삼선고
100664,꿩옼蝸�,전신쇠약;식욕부진;영양실조;저체중,돼지간
100664,꿩옼蝸�,색땀증,율초즙방
100664,꿩옼蝸�,요통,돼지콩팥
100664,꿩옼蝸�,전신쇠약;영양실조;저체중,잣
100664,꿩옼蝸�,식욕부진,비전삼선고
100664,꿩옼蝸�,후두염; 발성장애,배
100664,꿩옼蝸�,후두염; 발성장애,배
100664,꿩옼蝸�,전신쇠약;식욕부진;영양실조;저체중,돼지간
100664,꿩옼蝸�,색땀증,율초즙방
100664,꿩옼蝸�,요통,돼지콩팥
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,자궁 출혈,후박전
100665,꿩구이,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,이질,생강
100665,꿩구이,변비;소변량 감소;배뇨곤란,매실
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,혈뇨,강밀탕
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,후각 상실증,양폐산
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,이질,생강
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,항문출혈,후박전
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,기생충,참기름
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,전신쇠약;영양실조;저체중,잣
100665,꿩구이,기생충,참기름
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,자궁 출혈,후박전
100665,꿩구이,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,이질,생강
100665,꿩구이,변비;소변량 감소;배뇨곤란,매실
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,혈뇨,강밀탕
100665,꿩구이,후각 상실증,양폐산
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,이질,생강
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,항문출혈,후박전
100665,꿩구이,농혈적 이질,꿀
100665,꿩구이,이질,무
100665,꿩구이,이질,달걀
100665,꿩구이,이질,달걀
100665,꿩구이,이질,달걀
100665,꿩구이,이질,꿀
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,토혈;비출혈,우즙산
100665,꿩구이,몽정,오미자고
100665,꿩구이,토혈,오신탕
100665,꿩구이,혈뇨,강밀탕
100665,꿩구이,이질,달걀
100665,꿩구이,이질,달걀
100665,꿩구이,이질,달걀
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100665,꿩구이,유정,오미자고
100665,꿩구이,설사,질경이
100665,꿩구이,이질,팥
100665,꿩구이,식욕부진,비전삼선고
100665,꿩구이,기생충,참기름
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100665,꿩구이,이질,파
100665,꿩구이,이질,파
100665,꿩구이,발열,파
100665,꿩구이,발열,파
100665,꿩구이,두통,파
100665,꿩구이,식욕부진,비전삼선고
100665,꿩구이,기생충,참기름
100665,꿩구이,자궁 출혈,후박전
100665,꿩구이,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100665,꿩구이,감기초기,파
100665,꿩구이,감기;두통,파
100665,꿩구이,이질,생강
100665,꿩구이,변비;소변량 감소;배뇨곤란,매실
100665,꿩구이,병원성 미생물,마늘
100665,꿩구이,혈뇨,강밀탕
100665,꿩구이,기생충,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,농양,참기름
100665,꿩구이,등쪽 종기증,참기름
100665,꿩구이,후각 상실증,양폐산
